Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
450,16.7,5.3057,0.18848,22.263,25.411,89.4,37.996,61.107,320.62,2.8461,26.955,0.039424,supercritical
450,16.8,5.3413,0.18722,22.248,25.393,89.32,38.012,61.226,320.82,2.8356,27.009,0.039518,supercritical
450,16.9,5.3768,0.18598,22.233,25.376,89.239,38.027,61.345,321.02,2.8252,27.064,0.039612,supercritical
450,17,5.4124,0.18476,22.218,25.358,89.16,38.043,61.463,321.22,2.8148,27.12,0.039707,supercritical
450,17.1,5.448,0.18355,22.202,25.341,89.08,38.059,61.581,321.43,2.8043,27.175,0.039802,supercritical
450,17.2,5.4836,0.18236,22.187,25.324,89.001,38.074,61.699,321.64,2.7938,27.231,0.039898,supercritical
450,17.3,5.5192,0.18119,22.172,25.307,88.923,38.089,61.817,321.85,2.7833,27.288,0.039993,supercritical
450,17.4,5.5548,0.18003,22.157,25.29,88.844,38.105,61.934,322.07,2.7728,27.345,0.040089,supercritical
450,17.5,5.5904,0.17888,22.142,25.272,88.766,38.12,62.05,322.29,2.7623,27.402,0.040186,supercritical
450,17.6,5.626,0.17775,22.127,25.255,88.689,38.135,62.167,322.51,2.7517,27.459,0.040283,supercritical
450,17.7,5.6616,0.17663,22.112,25.238,88.611,38.15,62.283,322.74,2.7412,27.517,0.04038,supercritical
450,17.8,5.6972,0.17552,22.097,25.221,88.534,38.165,62.398,322.97,2.7306,27.575,0.040477,supercritical
450,17.9,5.7328,0.17443,22.082,25.204,88.458,38.18,62.513,323.21,2.72,27.633,0.040575,supercritical
450,18,5.7684,0.17336,22.067,25.187,88.381,38.195,62.628,323.44,2.7094,27.692,0.040673,supercritical
450,18.1,5.804,0.17229,22.052,25.17,88.305,38.21,62.742,323.68,2.6988,27.751,0.040771,supercritical
450,18.2,5.8397,0.17124,22.037,25.153,88.229,38.224,62.856,323.93,2.6882,27.81,0.04087,supercritical
450,18.3,5.8753,0.17021,22.022,25.136,88.154,38.239,62.97,324.18,2.6776,27.87,0.040969,supercritical
450,18.4,5.9109,0.16918,22.007,25.12,88.079,38.253,63.083,324.43,2.6669,27.93,0.041069,supercritical
450,18.5,5.9465,0.16817,21.992,25.103,88.004,38.268,63.195,324.68,2.6563,27.99,0.041168,supercritical
450,18.6,5.9821,0.16717,21.977,25.086,87.93,38.282,63.307,324.94,2.6457,28.051,0.041268,supercritical
450,18.7,6.0176,0.16618,21.962,25.069,87.855,38.296,63.419,325.2,2.635,28.112,0.041368,supercritical
450,18.8,6.0532,0.1652,21.947,25.053,87.781,38.31,63.53,325.46,2.6243,28.173,0.041469,supercritical
450,18.9,6.0888,0.16424,21.932,25.036,87.708,38.324,63.64,325.73,2.6137,28.235,0.04157,supercritical
450,19,6.1243,0.16328,21.917,25.019,87.635,38.338,63.75,326,2.603,28.297,0.041671,supercritical
450,19.1,6.1599,0.16234,21.902,25.003,87.562,38.352,63.86,326.28,2.5923,28.359,0.041772,supercritical
450,19.2,6.1954,0.16141,21.887,24.986,87.489,38.366,63.969,326.56,2.5817,28.422,0.041874,supercritical
450,19.3,6.2309,0.16049,21.872,24.97,87.416,38.379,64.077,326.84,2.571,28.485,0.041976,supercritical
450,19.4,6.2664,0.15958,21.857,24.953,87.344,38.393,64.185,327.12,2.5603,28.548,0.042078,supercritical
450,19.5,6.3019,0.15868,21.843,24.937,87.272,38.407,64.292,327.41,2.5496,28.612,0.04218,supercritical
450,19.6,6.3374,0.15779,21.828,24.92,87.201,38.42,64.399,327.7,2.5389,28.675,0.042283,supercritical
450,19.7,6.3729,0.15692,21.813,24.904,87.13,38.433,64.505,328,2.5283,28.74,0.042386,supercritical
450,19.8,6.4083,0.15605,21.798,24.888,87.059,38.447,64.611,328.3,2.5176,28.804,0.042489,supercritical
450,19.9,6.4437,0.15519,21.783,24.872,86.988,38.46,64.715,328.6,2.5069,28.869,0.042593,supercritical
450,20,6.4791,0.15434,21.769,24.855,86.918,38.473,64.82,328.91,2.4962,28.934,0.042696,supercritical
450,20.1,6.5145,0.1535,21.754,24.839,86.847,38.486,64.924,329.21,2.4856,29,0.0428,supercritical
450,20.2,6.5499,0.15268,21.739,24.823,86.778,38.499,65.027,329.53,2.4749,29.065,0.042905,supercritical
450,20.3,6.5852,0.15186,21.724,24.807,86.708,38.511,65.129,329.84,2.4642,29.131,0.043009,supercritical
450,20.4,6.6205,0.15105,21.71,24.791,86.639,38.524,65.231,330.16,2.4536,29.198,0.043114,supercritical
450,20.5,6.6558,0.15025,21.695,24.775,86.57,38.537,65.332,330.48,2.4429,29.264,0.043219,supercritical
450,20.6,6.691,0.14945,21.68,24.759,86.501,38.549,65.433,330.81,2.4323,29.331,0.043324,supercritical
450,20.7,6.7263,0.14867,21.666,24.743,86.433,38.562,65.533,331.14,2.4216,29.399,0.043429,supercritical
450,20.8,6.7615,0.1479,21.651,24.727,86.364,38.574,65.632,331.47,2.411,29.466,0.043535,supercritical
450,20.9,6.7966,0.14713,21.636,24.712,86.297,38.586,65.731,331.8,2.4004,29.534,0.04364,supercritical
450,21,6.8318,0.14637,21.622,24.696,86.229,38.598,65.829,332.14,2.3897,29.602,0.043746,supercritical
450,21.1,6.8669,0.14563,21.607,24.68,86.162,38.611,65.926,332.48,2.3791,29.671,0.043852,supercritical
450,21.2,6.902,0.14489,21.593,24.664,86.095,38.623,66.023,332.83,2.3685,29.74,0.043959,supercritical
450,21.3,6.937,0.14415,21.578,24.649,86.028,38.634,66.119,333.17,2.3579,29.809,0.044065,supercritical
450,21.4,6.972,0.14343,21.564,24.633,85.961,38.646,66.214,333.53,2.3474,29.878,0.044172,supercritical
450,21.5,7.007,0.14271,21.549,24.618,85.895,38.658,66.309,333.88,2.3368,29.948,0.044279,supercritical
450,21.6,7.042,0.14201,21.535,24.602,85.829,38.67,66.403,334.24,2.3262,30.017,0.044386,supercritical
450,21.7,7.0769,0.14131,21.52,24.587,85.763,38.681,66.496,334.6,2.3157,30.088,0.044493,supercritical
450,21.8,7.1117,0.14061,21.506,24.571,85.698,38.693,66.588,334.96,2.3052,30.158,0.044601,supercritical
450,21.9,7.1466,0.13993,21.492,24.556,85.632,38.704,66.68,335.33,2.2947,30.229,0.044708,supercritical
450,22,7.1814,0.13925,21.477,24.541,85.567,38.715,66.771,335.7,2.2842,30.3,0.044816,supercritical
