Index_within_Experiment,Time,C_X,C_N,C_L,C_x0,C_N0,F_in,C_N_in,I0
133,100.2512563,2.973853076,11.39815554,0.004348511,1.8,0.2,0.01,12,121
134,101.0050251,2.975973072,11.48389221,0.004361024,1.8,0.2,0.01,12,121
135,101.758794,2.978055745,11.56963727,0.004373404,1.8,0.2,0.01,12,121
136,102.5125628,2.98010173,11.65539057,0.004385651,1.8,0.2,0.01,12,121
137,103.2663317,2.982111663,11.74115197,0.004397768,1.8,0.2,0.01,12,121
138,104.0201005,2.984086175,11.82692133,0.004409757,1.8,0.2,0.01,12,121
139,104.7738693,2.986025897,11.9126985,0.004421619,1.8,0.2,0.01,12,121
140,105.5276382,2.987931462,11.99848333,0.004433356,1.8,0.2,0.01,12,121
141,106.281407,2.989803498,12.08427569,0.00444497,1.8,0.2,0.01,12,121
142,107.0351759,2.991642633,12.17007542,0.004456463,1.8,0.2,0.01,12,121
143,107.7889447,2.993449494,12.25588238,0.004467836,1.8,0.2,0.01,12,121
144,108.5427136,2.995224709,12.34169644,0.004479092,1.8,0.2,0.01,12,121
145,109.2964824,2.996968901,12.42751744,0.004490231,1.8,0.2,0.01,12,121
146,110.0502513,2.998682695,12.51334524,0.004501256,1.8,0.2,0.01,12,121
147,110.8040201,3.000366713,12.5991797,0.004512169,1.8,0.2,0.01,12,121
148,111.5577889,3.002021578,12.68502067,0.004522972,1.8,0.2,0.01,12,121
149,112.3115578,3.003647909,12.77086802,0.004533665,1.8,0.2,0.01,12,121
150,113.0653266,3.005246326,12.85672159,0.004544251,1.8,0.2,0.01,12,121
151,113.8190955,3.006817448,12.94258125,0.004554732,1.8,0.2,0.01,12,121
152,114.5728643,3.008361891,13.02844686,0.004565109,1.8,0.2,0.01,12,121
153,115.3266332,3.009880273,13.11431826,0.004575385,1.8,0.2,0.01,12,121
154,116.080402,3.011373207,13.20019532,0.00458556,1.8,0.2,0.01,12,121
155,116.8341709,3.012841308,13.2860779,0.004595636,1.8,0.2,0.01,12,121
156,117.5879397,3.014285189,13.37196585,0.004605617,1.8,0.2,0.01,12,121
157,118.3417085,3.015705461,13.45785903,0.004615502,1.8,0.2,0.01,12,121
158,119.0954774,3.017102735,13.5437573,0.004625294,1.8,0.2,0.01,12,121
159,119.8492462,3.01847762,13.62966052,0.004634994,1.8,0.2,0.01,12,121
160,120.6030151,3.019830725,13.71556854,0.004644605,1.8,0.2,0.01,12,121
161,121.3567839,3.021162657,13.80148123,0.004654128,1.8,0.2,0.01,12,121
162,122.1105528,3.022474022,13.88739844,0.004663564,1.8,0.2,0.01,12,121
163,122.8643216,3.023765426,13.97332003,0.004672916,1.8,0.2,0.01,12,121
164,123.6180905,3.025037471,14.05924587,0.004682184,1.8,0.2,0.01,12,121
165,124.3718593,3.026290762,14.1451758,0.004691372,1.8,0.2,0.01,12,121
166,125.1256281,3.027525899,14.23110969,0.00470048,1.8,0.2,0.01,12,121
167,125.879397,3.028743484,14.3170474,0.00470951,1.8,0.2,0.01,12,121
168,126.6331658,3.029944115,14.40298878,0.004718464,1.8,0.2,0.01,12,121
169,127.3869347,3.031128392,14.4889337,0.004727344,1.8,0.2,0.01,12,121
170,128.1407035,3.032296911,14.57488202,0.004736151,1.8,0.2,0.01,12,121
171,128.8944724,3.033450268,14.6608336,0.004744887,1.8,0.2,0.01,12,121
172,129.6482412,3.034588476,14.74678843,0.004753552,1.8,0.2,0.01,12,121
173,130.4020101,3.035708737,14.83274723,0.004762139,1.8,0.2,0.01,12,121
174,131.1557789,3.036810851,14.91871004,0.004770649,1.8,0.2,0.01,12,121
175,131.9095477,3.037895112,15.00467681,0.004779083,1.8,0.2,0.01,12,121
176,132.6633166,3.038961809,15.09064746,0.004787441,1.8,0.2,0.01,12,121
177,133.4170854,3.04001123,15.17662194,0.004795724,1.8,0.2,0.01,12,121
178,134.1708543,3.041043655,15.26260017,0.004803933,1.8,0.2,0.01,12,121
179,134.9246231,3.042059366,15.3485821,0.00481207,1.8,0.2,0.01,12,121
180,135.678392,3.043058635,15.43456766,0.004820134,1.8,0.2,0.01,12,121
181,136.4321608,3.044041734,15.5205568,0.004828127,1.8,0.2,0.01,12,121
182,137.1859296,3.04500893,15.60654946,0.00483605,1.8,0.2,0.01,12,121
183,137.9396985,3.045960487,15.69254557,0.004843903,1.8,0.2,0.01,12,121
184,138.6934673,3.046896663,15.77854508,0.004851688,1.8,0.2,0.01,12,121
185,139.4472362,3.047817715,15.86454793,0.004859405,1.8,0.2,0.01,12,121
186,140.201005,3.048723894,15.95055407,0.004867055,1.8,0.2,0.01,12,121
187,140.9547739,3.049615448,16.03656344,0.004874638,1.8,0.2,0.01,12,121
188,141.7085427,3.050492622,16.12257598,0.004882156,1.8,0.2,0.01,12,121
189,142.4623116,3.051355655,16.20859164,0.00488961,1.8,0.2,0.01,12,121
190,143.2160804,3.052204783,16.29461038,0.004897,1.8,0.2,0.01,12,121
191,143.9698492,3.053040241,16.38063213,0.004904326,1.8,0.2,0.01,12,121
192,144.7236181,3.053862255,16.46665684,0.004911591,1.8,0.2,0.01,12,121
193,145.4773869,3.054671052,16.55268448,0.004918793,1.8,0.2,0.01,12,121
194,146.2311558,3.055466851,16.63871498,0.004925935,1.8,0.2,0.01,12,121
195,146.9849246,3.056249871,16.72474829,0.004933017,1.8,0.2,0.01,12,121
196,147.7386935,3.057020325,16.81078438,0.004940039,1.8,0.2,0.01,12,121
197,148.4924623,3.057778421,16.8968232,0.004947003,1.8,0.2,0.01,12,121
198,149.2462312,3.058524367,16.98286469,0.004953908,1.8,0.2,0.01,12,121
199,150,3.059258363,17.06890882,0.004960757,1.8,0.2,0.01,12,121
0,0,1.9,1.7,0,1.9,1.7,0.012,12,190
1,0.753768844,1.935209355,1.79518069,0.000105696,1.9,1.7,0.012,12,190
2,1.507537688,1.969753462,1.890516571,0.000209127,1.9,1.7,0.012,12,190
3,2.261306533,2.003612105,1.986014729,0.000310303,1.9,1.7,0.012,12,190
4,3.015075377,2.036765735,2.081682086,0.000409233,1.9,1.7,0.012,12,190
5,3.768844221,2.069213777,2.177519804,0.000505955,1.9,1.7,0.012,12,190
6,4.522613065,2.100957858,2.273528362,0.00060051,1.9,1.7,0.012,12,190
7,5.27638191,2.13200057,2.369707937,0.000692937,1.9,1.7,0.012,12,190
8,6.030150754,2.162345467,2.466058398,0.000783278,1.9,1.7,0.012,12,190
9,6.783919598,2.191997068,2.562579312,0.000871572,1.9,1.7,0.012,12,190
10,7.537688442,2.220960855,2.659269938,0.000957863,1.9,1.7,0.012,12,190
11,8.291457286,2.249243272,2.756129233,0.001042191,1.9,1.7,0.012,12,190
12,9.045226131,2.276851729,2.853155847,0.001124599,1.9,1.7,0.012,12,190
13,9.798994975,2.303794598,2.950348126,0.001205131,1.9,1.7,0.012,12,190
14,10.55276382,2.330081216,3.047704111,0.001283829,1.9,1.7,0.012,12,190
15,11.30653266,2.355721882,3.145221539,0.001360737,1.9,1.7,0.012,12,190
16,12.06030151,2.380727859,3.242897839,0.001435899,1.9,1.7,0.012,12,190
17,12.81407035,2.405111375,3.34073014,0.001509359,1.9,1.7,0.012,12,190
18,13.5678392,2.428885619,3.438715261,0.001581164,1.9,1.7,0.012,12,190
19,14.32160804,2.452064745,3.53684972,0.001651357,1.9,1.7,0.012,12,190
20,15.07537688,2.474663872,3.635129727,0.001719985,1.9,1.7,0.012,12,190
21,15.82914573,2.49669908,3.73355119,0.001787094,1.9,1.7,0.012,12,190
22,16.58291457,2.518187413,3.83210971,0.00185273,1.9,1.7,0.012,12,190
23,17.33668342,2.539146881,3.930800584,0.001916941,1.9,1.7,0.012,12,190
24,18.09045226,2.559597788,4.029618439,0.001979779,1.9,1.7,0.012,12,190
25,18.84422111,2.579572608,4.1285546,0.00204133,1.9,1.7,0.012,12,190
26,19.59798995,2.599084626,4.22760571,0.002101633,1.9,1.7,0.012,12,190
27,20.35175879,2.618141366,4.326769988,0.002160709,1.9,1.7,0.012,12,190
28,21.10552764,2.636750388,4.426045636,0.002218582,1.9,1.7,0.012,12,190
29,21.85929648,2.654919292,4.525430841,0.002275272,1.9,1.7,0.012,12,190
30,22.61306533,2.672655711,4.624923771,0.002330802,1.9,1.7,0.012,12,190
31,23.36683417,2.689967318,4.724522578,0.002385193,1.9,1.7,0.012,12,190
32,24.12060302,2.706861823,4.824225397,0.002438468,1.9,1.7,0.012,12,190
33,24.87437186,2.723346973,4.924030347,0.002490647,1.9,1.7,0.012,12,190
34,25.6281407,2.73943055,5.023935529,0.002541753,1.9,1.7,0.012,12,190
35,26.38190955,2.755120376,5.123939027,0.002591806,1.9,1.7,0.012,12,190
36,27.13567839,2.770424309,5.22403891,0.00264083,1.9,1.7,0.012,12,190
37,27.88944724,2.785350244,5.324233228,0.002688844,1.9,1.7,0.012,12,190
38,28.64321608,2.799906113,5.424520016,0.002735871,1.9,1.7,0.012,12,190
39,29.39698492,2.814099885,5.524897291,0.002781932,1.9,1.7,0.012,12,190
40,30.15075377,2.827939568,5.625363052,0.002827048,1.9,1.7,0.012,12,190
41,30.90452261,2.841433204,5.725915284,0.002871241,1.9,1.7,0.012,12,190
42,31.65829146,2.854588875,5.826551954,0.002914531,1.9,1.7,0.012,12,190
43,32.4120603,2.867414698,5.927271011,0.00295694,1.9,1.7,0.012,12,190
44,33.16582915,2.879918829,6.028070388,0.002998489,1.9,1.7,0.012,12,190
45,33.91959799,2.892109459,6.128948002,0.003039198,1.9,1.7,0.012,12,190
46,34.67336683,2.903994818,6.229901751,0.00307909,1.9,1.7,0.012,12,190
47,35.42713568,2.915583172,6.330929519,0.003118184,1.9,1.7,0.012,12,190
48,36.18090452,2.926882826,6.432029171,0.003156502,1.9,1.7,0.012,12,190
49,36.93467337,2.937902118,6.533198556,0.003194064,1.9,1.7,0.012,12,190
50,37.68844221,2.948649429,6.634435505,0.003230892,1.9,1.7,0.012,12,190
51,38.44221106,2.959133172,6.735737835,0.003267005,1.9,1.7,0.012,12,190
52,39.1959799,2.969361799,6.837103342,0.003302425,1.9,1.7,0.012,12,190
53,39.94974874,2.979343801,6.93852981,0.003337172,1.9,1.7,0.012,12,190
54,40.70351759,2.989087702,7.040015001,0.003371267,1.9,1.7,0.012,12,190
55,41.45728643,2.998602067,7.141556665,0.003404729,1.9,1.7,0.012,12,190
56,42.21105528,3.007895497,7.243152532,0.003437581,1.9,1.7,0.012,12,190
57,42.96482412,3.016976628,7.344800315,0.003469841,1.9,1.7,0.012,12,190
58,43.71859296,3.025854137,7.446497713,0.00350153,1.9,1.7,0.012,12,190
59,44.47236181,3.034536734,7.548242405,0.003532669,1.9,1.7,0.012,12,190
60,45.22613065,3.04303317,7.650032056,0.003563278,1.9,1.7,0.012,12,190
61,45.9798995,3.051352231,7.751864311,0.003593376,1.9,1.7,0.012,12,190
62,46.73366834,3.059502739,7.853736802,0.003622984,1.9,1.7,0.012,12,190
63,47.48743719,3.067493556,7.955647139,0.003652123,1.9,1.7,0.012,12,190
64,48.24120603,3.075333579,8.057592921,0.003680811,1.9,1.7,0.012,12,190
65,48.99497487,3.083031744,8.159571726,0.003709068,1.9,1.7,0.012,12,190
66,49.74874372,3.090597021,8.261581117,0.003736916,1.9,1.7,0.012,12,190
67,50.50251256,3.098038421,8.36361864,0.003764373,1.9,1.7,0.012,12,190
68,51.25628141,3.105364989,8.465681822,0.003791459,1.9,1.7,0.012,12,190
69,52.01005025,3.112585808,8.567768176,0.003818194,1.9,1.7,0.012,12,190
70,52.7638191,3.119707616,8.66987589,0.003844593,1.9,1.7,0.012,12,190
71,53.51758794,3.126698917,8.772014234,0.003870597,1.9,1.7,0.012,12,190
72,54.27135678,3.133549123,8.874186399,0.003896187,1.9,1.7,0.012,12,190
73,55.02512563,3.14026068,8.976391795,0.00392137,1.9,1.7,0.012,12,190
74,55.77889447,3.146836015,9.078629833,0.003946151,1.9,1.7,0.012,12,190
75,56.53266332,3.153277539,9.180899928,0.003970538,1.9,1.7,0.012,12,190
76,57.28643216,3.159587646,9.283201501,0.003994537,1.9,1.7,0.012,12,190
77,58.04020101,3.16576871,9.385533975,0.004018154,1.9,1.7,0.012,12,190
78,58.79396985,3.17182309,9.487896779,0.004041396,1.9,1.7,0.012,12,190
79,59.54773869,3.177753127,9.590289343,0.004064268,1.9,1.7,0.012,12,190
80,60.30150754,3.183561143,9.692711104,0.004086778,1.9,1.7,0.012,12,190
81,61.05527638,3.189249444,9.795161502,0.004108931,1.9,1.7,0.012,12,190
82,61.80904523,3.194820318,9.897639981,0.004130732,1.9,1.7,0.012,12,190
83,62.56281407,3.200276036,10.00014599,0.00415219,1.9,1.7,0.012,12,190
84,63.31658291,3.20561885,10.10267898,0.004173308,1.9,1.7,0.012,12,190
85,64.07035176,3.210850997,10.2052384,0.004194094,1.9,1.7,0.012,12,190
86,64.8241206,3.215974693,10.30782372,0.004214553,1.9,1.7,0.012,12,190
87,65.57788945,3.22099214,10.4104344,0.004234691,1.9,1.7,0.012,12,190
88,66.33165829,3.22590552,10.51306991,0.004254514,1.9,1.7,0.012,12,190
89,67.08542714,3.230716999,10.61572972,0.004274027,1.9,1.7,0.012,12,190
90,67.83919598,3.235428726,10.7184133,0.004293237,1.9,1.7,0.012,12,190
91,68.59296482,3.240042829,10.82112015,0.00431215,1.9,1.7,0.012,12,190
92,69.34673367,3.244561423,10.92384973,0.004330769,1.9,1.7,0.012,12,190
93,70.10050251,3.248986602,11.02660153,0.004349102,1.9,1.7,0.012,12,190
94,70.85427136,3.253320445,11.12937506,0.004367154,1.9,1.7,0.012,12,190
95,71.6080402,3.257565012,11.23216981,0.004384931,1.9,1.7,0.012,12,190
96,72.36180905,3.261722345,11.33498527,0.004402437,1.9,1.7,0.012,12,190
97,73.11557789,3.265794471,11.43782095,0.004419678,1.9,1.7,0.012,12,190
98,73.86934673,3.269783397,11.54067636,0.00443666,1.9,1.7,0.012,12,190
99,74.62311558,3.273691114,11.64355101,0.004453387,1.9,1.7,0.012,12,190
100,75.37688442,3.277519594,11.74644441,0.004469866,1.9,1.7,0.012,12,190
101,76.13065327,3.281270792,11.84935609,0.004486101,1.9,1.7,0.012,12,190
102,76.88442211,3.284946647,11.95228557,0.004502097,1.9,1.7,0.012,12,190
103,77.63819095,3.288549079,12.05523238,0.00451786,1.9,1.7,0.012,12,190
104,78.3919598,3.292079991,12.15819605,0.004533394,1.9,1.7,0.012,12,190
105,79.14572864,3.295541267,12.26117611,0.004548705,1.9,1.7,0.012,12,190
106,79.89949749,3.298934776,12.36417211,0.004563798,1.9,1.7,0.012,12,190
107,80.65326633,3.302262369,12.46718359,0.004578677,1.9,1.7,0.012,12,190
108,81.40703518,3.305525877,12.5702101,0.004593348,1.9,1.7,0.012,12,190
109,82.16080402,3.308727116,12.67325119,0.004607814,1.9,1.7,0.012,12,190
110,82.91457286,3.311867884,12.77630642,0.004622082,1.9,1.7,0.012,12,190
111,83.66834171,3.314949961,12.87937535,0.004636156,1.9,1.7,0.012,12,190
112,84.42211055,3.31797511,12.98245753,0.00465004,1.9,1.7,0.012,12,190
113,85.1758794,3.320945075,13.08555255,0.004663738,1.9,1.7,0.012,12,190
114,85.92964824,3.323861586,13.18865996,0.004677257,1.9,1.7,0.012,12,190
115,86.68341709,3.326726352,13.29177935,0.0046906,1.9,1.7,0.012,12,190
116,87.43718593,3.329541065,13.3949103,0.004703771,1.9,1.7,0.012,12,190
117,88.19095477,3.332307401,13.4980524,0.004716776,1.9,1.7,0.012,12,190
118,88.94472362,3.335027018,13.60120522,0.004729618,1.9,1.7,0.012,12,190
119,89.69849246,3.337701283,13.70436844,0.004742301,1.9,1.7,0.012,12,190
120,90.45226131,3.340329473,13.80754236,0.004754826,1.9,1.7,0.012,12,190
121,91.20603015,3.342911761,13.91072695,0.004767193,1.9,1.7,0.012,12,190
122,91.95979899,3.345448653,14.0139221,0.004779405,1.9,1.7,0.012,12,190
123,92.71356784,3.347940658,14.11712769,0.004791462,1.9,1.7,0.012,12,190
124,93.46733668,3.350388286,14.22034362,0.004803367,1.9,1.7,0.012,12,190
125,94.22110553,3.352792049,14.32356975,0.004815121,1.9,1.7,0.012,12,190
126,94.97487437,3.355152462,14.42680598,0.004826725,1.9,1.7,0.012,12,190
127,95.72864322,3.357470041,14.53005218,0.004838181,1.9,1.7,0.012,12,190
128,96.48241206,3.359745304,14.63330824,0.004849491,1.9,1.7,0.012,12,190
129,97.2361809,3.361978772,14.73657404,0.004860657,1.9,1.7,0.012,12,190
130,97.98994975,3.364170967,14.83984945,0.004871679,1.9,1.7,0.012,12,190
131,98.74371859,3.366322414,14.94313436,0.00488256,1.9,1.7,0.012,12,190
132,99.49748744,3.36843364,15.04642865,0.004893301,1.9,1.7,0.012,12,190
133,100.2512563,3.370505172,15.14973219,0.004903905,1.9,1.7,0.012,12,190
134,101.0050251,3.372537541,15.25304486,0.004914371,1.9,1.7,0.012,12,190
135,101.758794,3.374531279,15.35636654,0.004924703,1.9,1.7,0.012,12,190
136,102.5125628,3.376486922,15.4596971,0.004934902,1.9,1.7,0.012,12,190
137,103.2663317,3.378405005,15.56303642,0.004944969,1.9,1.7,0.012,12,190
138,104.0201005,3.380286067,15.66638437,0.004954906,1.9,1.7,0.012,12,190
139,104.7738693,3.38213065,15.76974084,0.004964714,1.9,1.7,0.012,12,190
140,105.5276382,3.383939294,15.87310569,0.004974397,1.9,1.7,0.012,12,190
141,106.281407,3.385712545,15.97647879,0.004983954,1.9,1.7,0.012,12,190
142,107.0351759,3.38745095,16.07986002,0.004993388,1.9,1.7,0.012,12,190
143,107.7889447,3.389155057,16.18324925,0.0050027,1.9,1.7,0.012,12,190
144,108.5427136,3.390825416,16.28664635,0.005011892,1.9,1.7,0.012,12,190
145,109.2964824,3.392462581,16.3900512,0.005020966,1.9,1.7,0.012,12,190
146,110.0502513,3.394067106,16.49346365,0.005029923,1.9,1.7,0.012,12,190
147,110.8040201,3.395639548,16.59688359,0.005038765,1.9,1.7,0.012,12,190
148,111.5577889,3.397180465,16.70031088,0.005047494,1.9,1.7,0.012,12,190
149,112.3115578,3.398690418,16.80374538,0.005056111,1.9,1.7,0.012,12,190
150,113.0653266,3.40016997,16.90718698,0.005064619,1.9,1.7,0.012,12,190
151,113.8190955,3.401619685,17.01063552,0.005073018,1.9,1.7,0.012,12,190
152,114.5728643,3.403040131,17.11409089,0.005081311,1.9,1.7,0.012,12,190
153,115.3266332,3.404431875,17.21755293,0.005089499,1.9,1.7,0.012,12,190
154,116.080402,3.40579549,17.32102153,0.005097583,1.9,1.7,0.012,12,190
155,116.8341709,3.407131547,17.42449655,0.005105567,1.9,1.7,0.012,12,190
156,117.5879397,3.408440622,17.52797784,0.00511345,1.9,1.7,0.012,12,190
157,118.3417085,3.40972329,17.63146527,0.005121236,1.9,1.7,0.012,12,190
158,119.0954774,3.410980132,17.73495871,0.005128925,1.9,1.7,0.012,12,190
159,119.8492462,3.412211728,17.83845802,0.00513652,1.9,1.7,0.012,12,190
160,120.6030151,3.413418661,17.94196305,0.005144022,1.9,1.7,0.012,12,190
161,121.3567839,3.414601515,18.04547367,0.005151433,1.9,1.7,0.012,12,190
162,122.1105528,3.415760878,18.14898974,0.005158754,1.9,1.7,0.012,12,190
163,122.8643216,3.416897338,18.25251111,0.005165988,1.9,1.7,0.012,12,190
164,123.6180905,3.418011487,18.35603766,0.005173136,1.9,1.7,0.012,12,190
165,124.3718593,3.419103917,18.45956923,0.0051802,1.9,1.7,0.012,12,190
166,125.1256281,3.420175224,18.56310568,0.005187181,1.9,1.7,0.012,12,190
167,125.879397,3.421226004,18.66664687,0.005194082,1.9,1.7,0.012,12,190
168,126.6331658,3.422256856,18.77019266,0.005200904,1.9,1.7,0.012,12,190
169,127.3869347,3.423268381,18.87374289,0.005207648,1.9,1.7,0.012,12,190
170,128.1407035,3.424261183,18.97729744,0.005214318,1.9,1.7,0.012,12,190
171,128.8944724,3.425235866,19.08085615,0.005220913,1.9,1.7,0.012,12,190
172,129.6482412,3.426193038,19.18441887,0.005227437,1.9,1.7,0.012,12,190
173,130.4020101,3.427133307,19.28798546,0.00523389,1.9,1.7,0.012,12,190
174,131.1557789,3.428057285,19.39155578,0.005240276,1.9,1.7,0.012,12,190
175,131.9095477,3.428965584,19.49512967,0.005246595,1.9,1.7,0.012,12,190
176,132.6633166,3.42985882,19.59870698,0.005252849,1.9,1.7,0.012,12,190
177,133.4170854,3.43073761,19.70228757,0.005259039,1.9,1.7,0.012,12,190
178,134.1708543,3.431602572,19.80587129,0.005265169,1.9,1.7,0.012,12,190
179,134.9246231,3.432454329,19.90945798,0.00527124,1.9,1.7,0.012,12,190
180,135.678392,3.433293504,20.01304749,0.005277252,1.9,1.7,0.012,12,190
181,136.4321608,3.434120721,20.11663968,0.005283209,1.9,1.7,0.012,12,190
182,137.1859296,3.434936607,20.22023439,0.005289112,1.9,1.7,0.012,12,190
183,137.9396985,3.435741793,20.32383147,0.005294963,1.9,1.7,0.012,12,190
184,138.6934673,3.436536908,20.42743077,0.005300764,1.9,1.7,0.012,12,190
185,139.4472362,3.437322587,20.53103212,0.005306515,1.9,1.7,0.012,12,190
186,140.201005,3.438099166,20.63463545,0.00531222,1.9,1.7,0.012,12,190
187,140.9547739,3.438863019,20.73824169,0.005317867,1.9,1.7,0.012,12,190
188,141.7085427,3.439613098,20.84185108,0.005323456,1.9,1.7,0.012,12,190
189,142.4623116,3.440349658,20.94546359,0.005328987,1.9,1.7,0.012,12,190
190,143.2160804,3.441072946,21.04907914,0.00533446,1.9,1.7,0.012,12,190
191,143.9698492,3.441783206,21.15269769,0.005339876,1.9,1.7,0.012,12,190
192,144.7236181,3.44248068,21.25631917,0.005345237,1.9,1.7,0.012,12,190
193,145.4773869,3.443165601,21.35994354,0.005350543,1.9,1.7,0.012,12,190
194,146.2311558,3.443838203,21.46357073,0.005355795,1.9,1.7,0.012,12,190
195,146.9849246,3.444498712,21.5672007,0.005360993,1.9,1.7,0.012,12,190
196,147.7386935,3.44514735,21.6708334,0.005366139,1.9,1.7,0.012,12,190
197,148.4924623,3.445784337,21.77446877,0.005371232,1.9,1.7,0.012,12,190
198,149.2462312,3.446409886,21.87810677,0.005376274,1.9,1.7,0.012,12,190
199,150,3.447024208,21.98174734,0.005381266,1.9,1.7,0.012,12,190
0,0,1.7,0.3,0,1.7,0.3,0.003,8,198
1,0.753768844,1.736297331,0.304669462,0.000117342,1.7,0.3,0.003,8,198
2,1.507537688,1.772178026,0.309416627,0.000232595,1.7,0.3,0.003,8,198
3,2.261306533,1.807599773,0.314254966,0.00034571,1.7,0.3,0.003,8,198
4,3.015075377,1.842520205,0.319197993,0.000456639,1.7,0.3,0.003,8,198
5,3.768844221,1.876917941,0.324253,0.000565382,1.7,0.3,0.003,8,198
6,4.522613065,1.910774913,0.329426282,0.000671943,1.7,0.3,0.003,8,198
7,5.27638191,1.944075013,0.33472354,0.000776332,1.7,0.3,0.003,8,198
8,6.030150754,1.976804086,0.340149884,0.000878561,1.7,0.3,0.003,8,198
9,6.783919598,2.008949934,0.345709827,0.000978642,1.7,0.3,0.003,8,198
10,7.537688442,2.040502314,0.351407291,0.001076592,1.7,0.3,0.003,8,198
11,8.291457286,2.07145294,0.357245604,0.001172432,1.7,0.3,0.003,8,198
12,9.045226131,2.101795481,0.3632275,0.001266182,1.7,0.3,0.003,8,198
13,9.798994975,2.13152556,0.369355119,0.001357868,1.7,0.3,0.003,8,198
14,10.55276382,2.16064076,0.375630009,0.001447518,1.7,0.3,0.003,8,198
15,11.30653266,2.189140615,0.382053123,0.001535161,1.7,0.3,0.003,8,198
16,12.06030151,2.217026618,0.388624823,0.001620831,1.7,0.3,0.003,8,198
17,12.81407035,2.244302217,0.395344874,0.001704564,1.7,0.3,0.003,8,198
18,13.5678392,2.270972816,0.402212451,0.001786398,1.7,0.3,0.003,8,198
19,14.32160804,2.297045773,0.409226132,0.001866374,1.7,0.3,0.003,8,198
20,15.07537688,2.322530404,0.416383904,0.001944536,1.7,0.3,0.003,8,198
21,15.82914573,2.347437979,0.423683161,0.002020931,1.7,0.3,0.003,8,198
22,16.58291457,2.371781725,0.431120701,0.002095608,1.7,0.3,0.003,8,198
23,17.33668342,2.395576825,0.438692731,0.002168619,1.7,0.3,0.003,8,198
24,18.09045226,2.418841933,0.446394442,0.002240024,1.7,0.3,0.003,8,198
25,18.84422111,2.441613501,0.45421609,0.00230993,1.7,0.3,0.003,8,198
26,19.59798995,2.463904258,0.462154564,0.002378382,1.7,0.3,0.003,8,198
27,20.35175879,2.485718713,0.470209032,0.0024454,1.7,0.3,0.003,8,198
28,21.10552764,2.507061559,0.478378602,0.002511006,1.7,0.3,0.003,8,198
29,21.85929648,2.527937673,0.48666232,0.002575223,1.7,0.3,0.003,8,198
30,22.61306533,2.548352113,0.495059172,0.002638072,1.7,0.3,0.003,8,198
